order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy,price
626,5,2,21,1,372,470,2,3,7,0,0,0,3454
626,5,2,21,1,372,653,1,2,12,1,0,0,3513
626,5,2,21,1,372,799,0,5,0,1,0,0,3414
627,3,18,4,0,734,71,32,0,14,1,1,1,3438
627,3,18,4,0,734,162,43,4,4,1,1,0,3314
627,3,18,4,0,734,222,32,4,4,1,0,0,3309
627,3,18,4,0,734,359,15,0,11,0,0,0,3335
627,3,18,4,0,734,449,24,5,13,1,0,0,3375
627,3,18,4,0,734,579,10,0,6,0,0,0,3295
627,3,18,4,0,734,731,14,1,8,1,0,0,3335
627,3,18,4,0,734,827,4,5,0,1,0,0,3406
627,3,18,4,0,734,837,37,0,14,1,1,0,3411
627,3,18,4,0,734,853,18,2,15,1,0,0,3401
627,3,18,4,0,734,866,30,0,14,1,1,0,3406
628,5,39,13,0,505,683,105,2,15,0,0,0,3381
628,5,39,13,0,505,852,43,5,0,1,0,0,3257
629,8,15,7,0,703,161,27,1,8,1,0,0,3335
629,8,15,7,0,703,187,18,0,9,1,1,0,3380
629,8,15,7,0,703,279,6,3,7,1,0,0,3332
629,8,15,7,0,703,395,4,0,6,0,0,0,3469
629,8,15,7,0,703,488,16,0,14,1,1,1,3440
629,8,15,7,0,703,811,25,1,8,1,0,0,3340
629,8,15,7,0,703,935,5,5,0,0,0,0,3230
629,8,15,7,0,703,954,15,2,15,1,0,0,3406
629,8,15,7,0,703,974,15,2,15,1,0,0,3407
630,1,40,5,0,786,43,111,3,7,1,0,0,3323
630,1,40,5,0,786,194,45,3,7,0,0,0,3338
630,1,40,5,0,786,249,112,3,7,0,0,0,3301
630,1,40,5,0,786,744,110,1,8,0,0,0,3335
630,1,40,5,0,786,830,86,3,7,0,0,0,3326
630,1,40,5,0,786,951,90,3,7,1,0,0,3346
630,1,40,5,0,786,952,42,3,7,0,0,0,3314
630,1,40,5,0,786,981,46,5,0,0,0,0,3237
630,1,40,5,0,786,995,151,2,12,0,0,0,3356
631,1,38,23,0,532,43,99,3,7,1,0,0,3364
631,1,38,23,0,532,194,40,3,7,0,0,0,3316
631,1,38,23,0,532,249,102,3,7,0,0,0,3317
631,1,38,23,0,532,744,98,1,8,0,0,0,3331
631,1,38,23,0,532,830,78,3,7,0,0,0,3321
631,1,38,23,0,532,951,81,3,7,1,0,0,3360
631,1,38,23,0,532,952,37,3,7,0,0,0,3325
631,1,38,23,0,532,981,41,5,0,0,0,0,3242
631,1,38,23,0,532,995,132,2,12,0,0,0,3359
632,0,19,13,0,567,22,18,5,1,1,0,0,3295
632,0,19,13,0,567,30,22,0,11,1,0,0,3385
632,0,19,13,0,567,140,13,1,2,0,0,0,3295
632,0,19,13,0,567,169,15,0,6,0,0,0,3327
632,0,19,13,0,567,410,15,0,11,0,0,0,3378
632,0,19,13,0,567,441,27,5,13,0,0,0,3381
632,0,19,13,0,567,455,20,5,1,0,0,0,3286
632,0,19,13,0,567,529,42,4,4,1,0,1,3329
632,0,19,13,0,567,591,42,0,14,0,0,0,3402
632,0,19,13,0,567,658,20,4,5,1,0,0,3325
632,0,19,13,0,567,715,19,5,1,0,0,0,3263
633,0,17,13,0,565,22,14,5,1,1,0,0,3284
633,0,17,13,0,565,30,17,0,11,1,0,0,3381
633,0,17,13,0,565,140,10,1,2,0,0,0,3301
633,0,17,13,0,565,169,12,0,6,0,0,0,3333
633,0,17,13,0,565,410,14,0,11,0,0,0,3357
633,0,17,13,0,565,441,24,5,13,0,0,0,3389
633,0,17,13,0,565,455,17,5,1,0,0,0,3290
633,0,17,13,0,565,529,33,4,4,1,0,1,3323
633,0,17,13,0,565,591,34,0,14,0,0,0,3397
633,0,17,13,0,565,658,16,4,5,1,0,0,3335
633,0,17,13,0,565,715,16,5,1,0,0,0,3291
634,3,6,1,1,366,0,8,5,13,1,0,1,3426
634,3,6,1,1,366,17,3,0,6,0,0,0,3488
634,3,6,1,1,366,56,6,5,13,1,1,0,3449
634,3,6,1,1,366,71,7,0,14,1,1,1,3464
634,3,6,1,1,366,162,11,4,4,1,1,0,3345
634,3,6,1,1,366,323,10,2,3,1,1,0,3365
634,3,6,1,1,366,415,3,1,2,1,0,0,3441
634,3,6,1,1,366,421,4,1,2,0,0,0,3441
634,3,6,1,1,366,526,6,0,14,0,0,0,3421
634,3,6,1,1,366,540,11,4,4,1,1,0,3355
634,3,6,1,1,366,582,5,5,13,0,1,0,3427
634,3,6,1,1,366,827,0,5,0,1,0,0,3424
635,7,37,9,1,601,68,92,4,5,1,0,1,3360
635,7,37,9,1,601,231,37,3,7,1,0,0,3374
635,7,37,9,1,601,278,36,3,7,0,0,0,3343
635,7,37,9,1,601,292,122,5,13,0,0,0,3407
635,7,37,9,1,601,446,35,3,7,1,0,0,3378
635,7,37,9,1,601,494,126,4,10,0,0,0,3367
635,7,37,9,1,601,703,84,5,1,1,0,0,3313
635,7,37,9,1,601,962,73,3,7,0,0,0,3360
636,7,34,12,0,724,68,76,4,5,1,0,1,3351
636,7,34,12,0,724,231,30,3,7,1,0,0,3385
636,7,34,12,0,724,278,30,3,7,0,0,0,3338
636,7,34,12,0,724,292,95,5,13,0,0,0,3428
636,7,34,12,0,724,446,27,3,7,1,0,0,3368
636,7,34,12,0,724,494,102,4,10,0,0,0,3397
636,7,34,12,0,724,703,67,5,1,1,0,0,3295
636,7,34,12,0,724,962,63,3,7,0,0,0,3344
637,7,35,6,0,599,68,80,4,5,1,0,1,3354
637,7,35,6,0,599,231,32,3,7,1,0,0,3363
637,7,35,6,0,599,278,32,3,7,0,0,0,3366
637,7,35,6,0,599,292,105,5,13,0,0,0,3398
637,7,35,6,0,599,446,30,3,7,1,0,0,3372
637,7,35,6,0,599,494,110,4,10,0,0,0,3369
637,7,35,6,0,599,703,72,5,1,1,0,0,3314
637,7,35,6,0,599,962,66,3,7,0,0,0,3357
638,6,3,19,0,289,160,1,3,7,1,0,0,3520
638,6,3,19,0,289,389,0,0,11,0,0,0,3566
638,6,3,19,0,289,491,2,4,10,0,0,0,3541
638,6,3,19,0,289,754,3,0,14,1,0,0,3583
639,3,2,0,1,232,0,2,5,13,1,0,1,3603
639,3,2,0,1,232,17,1,0,6,0,0,0,3518
639,3,2,0,1,232,56,1,5,13,1,1,0,3617
639,3,2,0,1,232,71,2,0,14,1,1,1,3623
639,3,2,0,1,232,162,3,4,4,1,1,0,3545
639,3,2,0,1,232,323,2,2,3,1,1,0,3511
639,3,2,0,1,232,415,1,1,2,1,0,0,3468
639,3,2,0,1,232,421,1,1,2,0,0,0,3463
639,3,2,0,1,232,526,2,0,14,0,0,0,3594
639,3,2,0,1,232,540,3,4,4,1,1,0,3545
639,3,2,0,1,232,582,1,5,13,0,1,0,3619
639,3,2,0,1,232,827,0,5,0,1,0,0,3465
640,0,0,13,0,185,30,0,0,11,1,0,0,3590
640,0,0,13,0,185,77,0,0,14,0,1,0,3618
640,0,0,13,0,185,88,0,1,2,0,0,0,3480
640,0,0,13,0,185,166,0,1,2,0,0,0,3481
640,0,0,13,0,185,169,1,0,6,0,0,0,3491
640,0,0,13,0,185,212,0,5,13,0,1,0,3599
640,0,0,13,0,185,253,0,0,14,0,1,2,3601
640,0,0,13,0,185,346,0,2,12,1,0,0,3571
640,0,0,13,0,185,430,0,5,13,0,0,0,3583
640,0,0,13,0,185,465,0,4,4,1,1,0,3536
640,0,0,13,0,185,529,0,4,4,1,0,1,3521
640,0,0,13,0,185,625,0,5,13,1,0,0,3595
640,0,0,13,0,185,685,0,4,4,0,0,1,3485
640,0,0,13,0,185,918,0,4,4,1,1,0,3558
641,0,2,6,1,190,30,0,0,11,1,0,0,3595
641,0,2,6,1,190,77,2,0,14,0,1,0,3628
641,0,2,6,1,190,88,0,1,2,0,0,0,3455
641,0,2,6,1,190,166,2,1,2,0,0,0,3465
641,0,2,6,1,190,169,2,0,6,0,0,0,3515
641,0,2,6,1,190,212,1,5,13,0,1,0,3598
641,0,2,6,1,190,253,2,0,14,0,1,2,3611
641,0,2,6,1,190,346,1,2,12,1,0,0,3600
641,0,2,6,1,190,430,3,5,13,0,0,0,3576
641,0,2,6,1,190,465,2,4,4,1,1,0,3555
641,0,2,6,1,190,529,1,4,4,1,0,1,3511
641,0,2,6,1,190,625,1,5,13,1,0,0,3617
641,0,2,6,1,190,685,1,4,4,0,0,1,3485
641,0,2,6,1,190,918,2,4,4,1,1,0,3552
642,8,4,0,1,208,395,0,0,6,0,0,0,3531
642,8,4,0,1,208,488,4,0,14,1,1,1,3630
642,8,4,0,1,208,811,0,1,8,1,0,0,3567
643,7,16,12,0,718,372,12,0,11,0,0,0,3411
643,7,16,12,0,718,426,9,1,2,0,0,0,3316
643,7,16,12,0,718,494,19,4,10,0,0,0,3418
643,7,16,12,0,718,652,14,1,2,1,0,0,3338
643,7,16,12,0,718,672,14,4,10,1,0,0,3433
643,7,16,12,0,718,703,16,5,1,1,0,0,3350
643,7,16,12,0,718,890,0,5,0,1,0,0,3475
643,7,16,12,0,718,943,24,2,12,0,0,0,3454
644,4,35,13,0,641,139,32,5,0,1,0,1,3330
644,4,35,13,0,641,228,58,3,7,1,0,0,3392
644,4,35,13,0,641,374,70,3,7,1,0,0,3401
644,4,35,13,0,641,681,74,1,8,1,0,0,3402
644,4,35,13,0,641,769,32,0,6,1,0,0,3406
644,4,35,13,0,641,856,28,0,6,1,0,0,3381
644,4,35,13,0,641,987,35,0,6,1,0,0,3395
645,7,1,11,0,341,26,1,0,9,1,0,0,3566
645,7,1,11,0,341,263,0,1,2,1,0,0,3524
645,7,1,11,0,341,456,0,5,1,1,0,0,3504
645,7,1,11,0,341,699,0,1,2,1,0,0,3532
646,2,16,0,0,550,75,11,1,2,0,0,0,3357
646,2,16,0,0,550,120,14,5,1,1,0,0,3364
646,2,16,0,0,550,164,16,5,1,1,0,0,3371
646,2,16,0,0,550,233,16,2,15,0,0,0,3469
646,2,16,0,0,550,252,15,4,10,1,1,0,3499
646,2,16,0,0,550,284,16,5,1,1,0,1,3372
646,2,16,0,0,550,297,22,2,3,1,1,0,3402
646,2,16,0,0,550,351,7,3,7,0,0,0,3416
646,2,16,0,0,550,370,11,5,0,0,0,0,3325
646,2,16,0,0,550,737,40,0,9,0,0,0,3421
646,2,16,0,0,550,845,24,0,14,0,0,0,3469
646,2,16,0,0,550,915,8,0,6,1,0,0,3416
646,2,16,0,0,550,939,22,4,10,1,1,0,3475
647,4,37,2,0,517,139,37,5,0,1,0,1,3368
647,4,37,2,0,517,228,68,3,7,1,0,0,3436
647,4,37,2,0,517,374,79,3,7,1,0,0,3430
647,4,37,2,0,517,681,88,1,8,1,0,0,3439
647,4,37,2,0,517,769,35,0,6,1,0,0,3396
647,4,37,2,0,517,856,33,0,6,1,0,0,3406
647,4,37,2,0,517,987,38,0,6,1,0,0,3434
648,2,3,12,0,303,131,4,4,10,1,1,0,3628
648,2,3,12,0,303,258,3,4,10,0,0,1,3581
648,2,3,12,0,303,265,8,4,4,0,1,0,3415
648,2,3,12,0,303,370,4,5,0,0,0,0,3478
648,2,3,12,0,303,418,0,1,8,1,0,0,3579
648,2,3,12,0,303,454,1,1,2,1,0,0,3541
648,2,3,12,0,303,609,2,2,12,1,0,0,3643
648,2,3,12,0,303,673,3,5,13,0,0,0,3619
648,2,3,12,0,303,710,0,0,11,0,0,0,3618
648,2,3,12,0,303,836,2,5,13,1,0,0,3621
648,2,3,12,0,303,915,0,0,6,1,0,0,3550
649,3,16,6,1,606,71,27,0,14,1,1,1,3550
649,3,16,6,1,606,162,32,4,4,1,1,0,3438
649,3,16,6,1,606,222,26,4,4,1,0,0,3411
649,3,16,6,1,606,359,13,0,11,0,0,0,3436
649,3,16,6,1,606,449,22,5,13,1,0,0,3505
649,3,16,6,1,606,579,7,0,6,0,0,0,3398
649,3,16,6,1,606,731,10,1,8,1,0,0,3426
649,3,16,6,1,606,827,1,5,0,1,0,0,3523
649,3,16,6,1,606,837,27,0,14,1,1,0,3529
649,3,16,6,1,606,853,16,2,15,1,0,0,3506
649,3,16,6,1,606,866,21,0,14,1,1,0,3551
650,2,5,0,0,181,131,6,4,10,1,1,0,3507
650,2,5,0,0,181,258,6,4,10,0,0,1,3449
650,2,5,0,0,181,265,10,4,4,0,1,0,3438
650,2,5,0,0,181,370,5,5,0,0,0,0,3353
650,2,5,0,0,181,418,0,1,8,1,0,0,3600
650,2,5,0,0,181,454,2,1,2,1,0,0,3529
650,2,5,0,0,181,609,4,2,12,1,0,0,3633
650,2,5,0,0,181,673,6,5,13,0,0,0,3496
650,2,5,0,0,181,710,0,0,11,0,0,0,3607
650,2,5,0,0,181,836,4,5,13,1,0,0,3653
650,2,5,0,0,181,915,0,0,6,1,0,0,3573
651,4,35,2,0,515,139,32,5,0,1,0,1,3388
651,4,35,2,0,515,228,58,3,7,1,0,0,3436
651,4,35,2,0,515,374,70,3,7,1,0,0,3446
651,4,35,2,0,515,681,74,1,8,1,0,0,3440
651,4,35,2,0,515,769,32,0,6,1,0,0,3450
651,4,35,2,0,515,856,28,0,6,1,0,0,3450
651,4,35,2,0,515,987,35,0,6,1,0,0,3436
652,6,19,26,0,539,81,22,1,8,0,0,0,3433
652,6,19,26,0,539,282,18,5,1,0,0,0,3365
653,5,5,13,0,251,459,5,5,1,0,0,0,3390
653,5,5,13,0,251,470,4,3,7,0,0,0,3589
653,5,5,13,0,251,653,5,2,12,1,0,0,3516
653,5,5,13,0,251,799,0,5,0,1,0,0,3547
654,5,4,13,1,124,459,4,5,1,0,0,0,3545
654,5,4,13,1,124,470,3,3,7,0,0,0,3589
654,5,4,13,1,124,653,4,2,12,1,0,0,3657
654,5,4,13,1,124,799,0,5,0,1,0,0,3557
655,0,20,12,1,694,22,19,5,1,1,0,0,3387
655,0,20,12,1,694,30,24,0,11,1,0,0,3507
655,0,20,12,1,694,140,15,1,2,0,0,0,3406
655,0,20,12,1,694,169,16,0,6,0,0,0,3430
655,0,20,12,1,694,410,16,0,11,0,0,0,3469
655,0,20,12,1,694,441,28,5,13,0,0,0,3488
655,0,20,12,1,694,455,22,5,1,0,0,0,3385
655,0,20,12,1,694,529,48,4,4,1,0,1,3454
655,0,20,12,1,694,591,46,0,14,0,0,0,3508
655,0,20,12,1,694,658,22,4,5,1,0,0,3463
655,0,20,12,1,694,715,20,5,1,0,0,0,3395
656,8,6,14,0,337,395,0,0,6,0,0,0,3583
656,8,6,14,0,337,488,6,0,14,1,1,1,3555
656,8,6,14,0,337,811,0,1,8,1,0,0,3621
657,5,3,13,0,247,459,3,5,1,0,0,0,3540
657,5,3,13,0,247,470,2,3,7,0,0,0,3601
657,5,3,13,0,247,653,2,2,12,1,0,0,3677
657,5,3,13,0,247,799,0,5,0,1,0,0,3548
658,2,34,25,0,682,7,31,3,7,0,0,0,3446
658,2,34,25,0,682,108,32,3,7,0,0,0,3471
658,2,34,25,0,682,164,68,5,1,1,0,0,3414
658,2,34,25,0,682,310,79,3,7,0,0,0,3456
658,2,34,25,0,682,370,32,5,0,0,0,0,3403
658,2,34,25,0,682,439,57,1,2,1,0,0,3414
658,2,34,25,0,682,483,29,3,7,0,0,0,3466
658,2,34,25,0,682,800,33,3,7,0,0,0,3462
658,2,34,25,0,682,915,34,0,6,1,0,0,3489
658,2,34,25,0,682,966,31,3,7,0,0,0,3453
659,0,17,13,0,439,22,14,5,1,1,0,0,3419
659,0,17,13,0,439,30,17,0,11,1,0,0,3537
659,0,17,13,0,439,140,10,1,2,0,0,0,3425
659,0,17,13,0,439,169,12,0,6,0,0,0,3469
659,0,17,13,0,439,410,14,0,11,0,0,0,3501
659,0,17,13,0,439,441,24,5,13,0,0,0,3532
659,0,17,13,0,439,455,17,5,1,0,0,0,3403
659,0,17,13,0,439,529,33,4,4,1,0,1,3457
659,0,17,13,0,439,591,34,0,14,0,0,0,3546
659,0,17,13,0,439,658,16,4,5,1,0,0,3484
659,0,17,13,0,439,715,16,5,1,0,0,0,3397
660,7,20,2,0,470,372,16,0,11,0,0,0,3509
660,7,20,2,0,470,426,16,1,2,0,0,0,3434
660,7,20,2,0,470,494,27,4,10,0,0,0,3484
660,7,20,2,0,470,652,22,1,2,1,0,0,3428
660,7,20,2,0,470,672,22,4,10,1,0,0,3528
660,7,20,2,0,470,703,21,5,1,1,0,0,3415
660,7,20,2,0,470,890,4,5,0,1,0,0,3574
660,7,20,2,0,470,943,35,2,12,0,0,0,3530
661,4,36,26,0,642,139,35,5,0,1,0,1,3426
661,4,36,26,0,642,228,63,3,7,1,0,0,3476
661,4,36,26,0,642,374,75,3,7,1,0,0,3479
661,4,36,26,0,642,681,81,1,8,1,0,0,3511
661,4,36,26,0,642,769,33,0,6,1,0,0,3489
661,4,36,26,0,642,856,31,0,6,1,0,0,3472
661,4,36,26,0,642,987,37,0,6,1,0,0,3465
662,4,39,24,1,771,139,41,5,0,1,0,1,3429
662,4,39,24,1,771,228,78,3,7,1,0,0,3502
662,4,39,24,1,771,374,87,3,7,1,0,0,3511
662,4,39,24,1,771,681,104,1,8,1,0,0,3500
662,4,39,24,1,771,769,40,0,6,1,0,0,3508
662,4,39,24,1,771,856,39,0,6,1,0,0,3493
663,0,5,13,0,195,30,0,0,11,1,0,0,3685
663,0,5,13,0,195,77,5,0,14,0,1,0,3593
663,0,5,13,0,195,88,0,1,2,0,0,0,3590
663,0,5,13,0,195,166,4,1,2,0,0,0,3580
663,0,5,13,0,195,169,4,0,6,0,0,0,3639
663,0,5,13,0,195,212,4,5,13,0,1,0,3724
663,0,5,13,0,195,253,7,0,14,0,1,2,3567
663,0,5,13,0,195,346,4,2,12,1,0,0,3685
663,0,5,13,0,195,430,7,5,13,0,0,0,3525
663,0,5,13,0,195,465,5,4,4,1,1,0,3501
663,0,5,13,0,195,529,4,4,4,1,0,1,3606
663,0,5,13,0,195,625,4,5,13,1,0,0,3723
663,0,5,13,0,195,685,4,4,4,0,0,1,3604
663,0,5,13,0,195,918,5,4,4,1,1,0,3490
664,1,4,25,0,403,122,6,0,14,0,1,1,3577
664,1,4,25,0,403,124,5,0,14,0,0,0,3568
664,1,4,25,0,403,319,7,2,3,1,0,0,3482
664,1,4,25,0,403,350,5,2,3,1,1,0,3482
664,1,4,25,0,403,385,4,0,14,0,0,0,3724
664,1,4,25,0,403,514,4,4,4,0,0,0,3594
664,1,4,25,0,403,519,3,5,13,0,0,0,3706
664,1,4,25,0,403,624,3,2,12,0,1,0,3711
664,1,4,25,0,403,655,4,0,14,0,0,1,3709
664,1,4,25,0,403,894,4,2,3,1,0,2,3619
665,2,39,0,1,561,7,41,3,7,0,0,0,3483
665,2,39,0,1,561,108,44,3,7,0,0,0,3513
665,2,39,0,1,561,164,102,5,1,1,0,0,3438
665,2,39,0,1,561,310,105,3,7,0,0,0,3493
665,2,39,0,1,561,439,79,1,2,1,0,0,3482
665,2,39,0,1,561,483,42,3,7,0,0,0,3501
665,2,39,0,1,561,800,41,3,7,0,0,0,3487
665,2,39,0,1,561,966,39,3,7,0,0,0,3487
666,7,2,13,0,217,26,1,0,9,1,0,0,3691
666,7,2,13,0,217,263,1,1,2,1,0,0,3627
666,7,2,13,0,217,456,0,5,1,1,0,0,3611
666,7,2,13,0,217,699,0,1,2,1,0,0,3618
667,1,0,14,0,395,122,0,0,14,0,1,1,3742
667,1,0,14,0,395,124,0,0,14,0,0,0,3712
667,1,0,14,0,395,319,0,2,3,1,0,0,3640
667,1,0,14,0,395,350,0,2,3,1,1,0,3670
667,1,0,14,0,395,385,0,0,14,0,0,0,3727
667,1,0,14,0,395,514,0,4,4,0,0,0,3617
667,1,0,14,0,395,519,0,5,13,0,0,0,3722
667,1,0,14,0,395,624,0,2,12,0,1,0,3723
667,1,0,14,0,395,655,0,0,14,0,0,1,3724
667,1,0,14,0,395,894,0,2,3,1,0,2,3633
668,1,1,21,0,397,122,1,0,14,0,1,1,3778
668,1,1,21,0,397,124,1,0,14,0,0,0,3721
668,1,1,21,0,397,319,1,2,3,1,0,0,3634
668,1,1,21,0,397,350,1,2,3,1,1,0,3680
668,1,1,21,0,397,385,1,0,14,0,0,0,3723
668,1,1,21,0,397,514,1,4,4,0,0,0,3620
668,1,1,21,0,397,519,1,5,13,0,0,0,3725
668,1,1,21,0,397,624,1,2,12,0,1,0,3746
668,1,1,21,0,397,655,1,0,14,0,0,1,3720
668,1,1,21,0,397,894,1,2,3,1,0,2,3657
669,8,36,2,0,460,197,82,1,8,1,0,0,3558
669,8,36,2,0,460,288,82,4,5,1,0,0,3513
669,8,36,2,0,460,395,34,0,6,0,0,0,3490
669,8,36,2,0,460,420,67,3,7,1,0,0,3552
669,8,36,2,0,460,432,104,4,10,0,0,0,3552
669,8,36,2,0,460,479,113,0,9,1,0,0,3535
669,8,36,2,0,460,488,177,0,14,1,1,1,3649
669,8,36,2,0,460,648,69,3,7,1,0,0,3554
669,8,36,2,0,460,811,92,1,8,1,0,0,3532
669,8,36,2,0,460,957,68,3,7,0,0,0,3501
670,4,16,25,0,760,73,18,5,13,0,0,1,3570
670,4,16,25,0,760,114,16,1,8,1,0,0,3568
670,4,16,25,0,760,191,16,5,1,1,0,0,3463
670,4,16,25,0,760,281,8,1,2,1,0,0,3494
670,4,16,25,0,760,286,12,0,11,0,0,0,3551
670,4,16,25,0,760,677,22,0,9,0,0,0,3545
670,4,16,25,0,760,843,21,0,14,0,0,0,3607
670,4,16,25,0,760,987,9,0,6,1,0,0,3521
671,7,17,13,0,593,372,13,0,11,0,0,0,3581
671,7,17,13,0,593,426,11,1,2,0,0,0,3478
671,7,17,13,0,593,494,21,4,10,0,0,0,3550
671,7,17,13,0,593,652,16,1,2,1,0,0,3487
671,7,17,13,0,593,672,15,4,10,1,0,0,3579
671,7,17,13,0,593,703,17,5,1,1,0,0,3468
671,7,17,13,0,593,890,0,5,0,1,0,0,3615
671,7,17,13,0,593,943,27,2,12,0,0,0,3586
672,8,36,14,0,712,197,82,1,8,1,0,0,3546
672,8,36,14,0,712,288,82,4,5,1,0,0,3520
672,8,36,14,0,712,395,34,0,6,0,0,0,3527
672,8,36,14,0,712,420,67,3,7,1,0,0,3552
672,8,36,14,0,712,432,104,4,10,0,0,0,3562
672,8,36,14,0,712,479,113,0,9,1,0,0,3577
672,8,36,14,0,712,488,177,0,14,1,1,1,3655
672,8,36,14,0,712,648,69,3,7,1,0,0,3554
672,8,36,14,0,712,811,92,1,8,1,0,0,3568
672,8,36,14,0,712,957,68,3,7,0,0,0,3528
673,6,3,24,1,290,160,1,3,7,1,0,0,3717
673,6,3,24,1,290,389,0,0,11,0,0,0,3740
673,6,3,24,1,290,491,2,4,10,0,0,0,3708
673,6,3,24,1,290,754,3,0,14,1,0,0,3768
674,3,6,13,0,239,0,8,5,13,1,0,1,3634
674,3,6,13,0,239,17,3,0,6,0,0,0,3689
674,3,6,13,0,239,56,6,5,13,1,1,0,3657
674,3,6,13,0,239,71,7,0,14,1,1,1,3656
674,3,6,13,0,239,162,11,4,4,1,1,0,3542
674,3,6,13,0,239,323,10,2,3,1,1,0,3545
674,3,6,13,0,239,415,3,1,2,1,0,0,3669
674,3,6,13,0,239,421,4,1,2,0,0,0,3648
674,3,6,13,0,239,526,6,0,14,0,0,0,3604
674,3,6,13,0,239,540,11,4,4,1,1,0,3564
674,3,6,13,0,239,582,5,5,13,0,1,0,3647
674,3,6,13,0,239,827,0,5,0,1,0,0,3657
675,8,4,8,1,82,395,0,0,6,0,0,0,3687
675,8,4,8,1,82,488,4,0,14,1,1,1,3819
675,8,4,8,1,82,811,0,1,8,1,0,0,3711
676,0,20,13,1,568,22,19,5,1,1,0,0,3511
676,0,20,13,1,568,30,24,0,11,1,0,0,3606
676,0,20,13,1,568,140,15,1,2,0,0,0,3497
676,0,20,13,1,568,169,16,0,6,0,0,0,3529
676,0,20,13,1,568,410,16,0,11,0,0,0,3579
676,0,20,13,1,568,441,28,5,13,0,0,0,3596
676,0,20,13,1,568,455,22,5,1,0,0,0,3507
676,0,20,13,1,568,529,48,4,4,1,0,1,3546
676,0,20,13,1,568,591,46,0,14,0,0,0,3632
676,0,20,13,1,568,658,22,4,5,1,0,0,3530
676,0,20,13,1,568,715,20,5,1,0,0,0,3503
677,6,15,8,0,409,81,14,1,8,0,0,0,3548
677,6,15,8,0,409,282,14,5,1,0,0,0,3491
678,5,34,25,0,752,683,78,2,15,0,0,0,3623
678,5,34,25,0,752,799,36,5,0,1,0,0,3515
678,5,34,25,0,752,852,30,5,0,1,0,0,3493
679,5,6,8,0,127,459,6,5,1,0,0,0,3485
679,5,6,8,0,127,470,5,3,7,0,0,0,3551
679,5,6,8,0,127,653,6,2,12,1,0,0,3644
679,5,6,8,0,127,799,0,5,0,1,0,0,3653
680,2,2,22,1,50,131,2,4,10,1,1,0,3814
680,2,2,22,1,50,258,1,4,10,0,0,1,3737
680,2,2,22,1,50,265,7,4,4,0,1,0,3573
680,2,2,22,1,50,370,4,5,0,0,0,0,3648
680,2,2,22,1,50,418,0,1,8,1,0,0,3765
680,2,2,22,1,50,454,1,1,2,1,0,0,3696
680,2,2,22,1,50,609,1,2,12,1,0,0,3801
680,2,2,22,1,50,673,1,5,13,0,0,0,3773
680,2,2,22,1,50,710,0,0,11,0,0,0,3757
680,2,2,22,1,50,836,1,5,13,1,0,0,3807
680,2,2,22,1,50,915,0,0,6,1,0,0,3738
681,1,34,0,0,654,43,78,3,7,1,0,0,3590
681,1,34,0,0,654,194,30,3,7,0,0,0,3589
681,1,34,0,0,654,249,86,3,7,0,0,0,3585
681,1,34,0,0,654,744,74,1,8,0,0,0,3568
681,1,34,0,0,654,830,60,3,7,0,0,0,3591
681,1,34,0,0,654,951,63,3,7,1,0,0,3591
681,1,34,0,0,654,952,29,3,7,0,0,0,3593
681,1,34,0,0,654,981,29,5,0,0,0,0,3510
681,1,34,0,0,654,995,99,2,12,0,0,0,3643
682,8,21,13,1,457,161,46,1,8,1,0,0,3593
682,8,21,13,1,457,187,32,0,9,1,1,0,3659
682,8,21,13,1,457,279,12,3,7,1,0,0,3609
682,8,21,13,1,457,395,10,0,6,0,0,0,3571
682,8,21,13,1,457,488,42,0,14,1,1,1,3690
682,8,21,13,1,457,811,44,1,8,1,0,0,3591
682,8,21,13,1,457,935,9,5,0,0,0,0,3501
682,8,21,13,1,457,954,28,2,15,1,0,0,3689
682,8,21,13,1,457,974,24,2,15,1,0,0,3695
683,7,2,13,0,91,26,1,0,9,1,0,0,3772
683,7,2,13,0,91,263,1,1,2,1,0,0,3710
683,7,2,13,0,91,456,0,5,1,1,0,0,3681
683,7,2,13,0,91,699,0,1,2,1,0,0,3685
684,7,3,6,1,220,26,2,0,9,1,0,0,3785
684,7,3,6,1,220,263,1,1,2,1,0,0,3712
684,7,3,6,1,220,456,2,5,1,1,0,0,3705
684,7,3,6,1,220,699,0,1,2,1,0,0,3695
685,5,4,10,0,375,459,4,5,1,0,0,0,3670
685,5,4,10,0,375,470,3,3,7,0,0,0,3732
685,5,4,10,0,375,653,4,2,12,1,0,0,3818
685,5,4,10,0,375,799,0,5,0,1,0,0,3696
686,1,37,26,1,657,43,94,3,7,1,0,0,3618
686,1,37,26,1,657,194,38,3,7,0,0,0,3616
686,1,37,26,1,657,249,97,3,7,0,0,0,3597
686,1,37,26,1,657,744,92,1,8,0,0,0,3620
686,1,37,26,1,657,830,73,3,7,0,0,0,3616
686,1,37,26,1,657,951,77,3,7,1,0,0,3629
686,1,37,26,1,657,952,35,3,7,0,0,0,3612
686,1,37,26,1,657,981,38,5,0,0,0,0,3519
686,1,37,26,1,657,995,121,2,12,0,0,0,3666
687,3,35,7,0,739,71,159,0,14,1,1,1,3716
687,3,35,7,0,739,238,82,1,8,1,0,0,3644
687,3,35,7,0,739,301,60,3,7,0,0,0,3611
