index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy
5477,699,2,2,6.0,0,49,609,1,1,1,1,0,0
5478,699,2,2,6.0,0,49,673,1,3,3,0,0,0
5479,699,2,2,6.0,0,49,710,0,1,2,0,0,0
5480,699,2,2,6.0,0,49,836,1,3,3,1,0,0
5481,699,2,2,6.0,0,49,915,0,1,3,1,0,0
5482,700,5,1,6.0,0,117,459,1,3,2,0,0,0
5483,700,5,1,6.0,0,117,470,1,0,0,0,0,0
5484,700,5,1,6.0,0,117,653,1,1,1,1,0,0
5485,700,5,1,6.0,0,117,799,0,3,3,1,0,0
5486,701,2,36,4.0,0,684,7,35,0,0,0,0,0
5487,701,2,36,4.0,0,684,108,37,0,0,0,0,0
5488,701,2,36,4.0,0,684,164,79,3,2,1,0,0
5489,701,2,36,4.0,0,684,310,88,0,0,0,0,0
5490,701,2,36,4.0,0,684,370,36,3,3,0,0,0
5491,701,2,36,4.0,0,684,439,66,2,1,1,0,0
5492,701,2,36,4.0,0,684,483,34,0,0,0,0,0
5493,701,2,36,4.0,0,684,800,36,0,0,0,0,0
5494,701,2,36,4.0,0,684,915,37,1,3,1,0,0
5495,701,2,36,4.0,0,684,966,34,0,0,0,0,0
5496,702,3,38,6.0,0,616,71,192,1,3,1,1,1
5497,702,3,38,6.0,0,616,238,98,2,1,1,0,0
5498,702,3,38,6.0,0,616,301,74,0,0,0,0,0
5499,702,3,38,6.0,0,616,305,96,1,2,1,0,0
5500,702,3,38,6.0,0,616,449,133,3,3,1,0,0
5501,702,3,38,6.0,0,616,474,96,1,1,0,0,0
5502,702,3,38,6.0,0,616,484,75,2,1,0,0,0
5503,702,3,38,6.0,0,616,509,37,0,0,0,0,0
5504,702,3,38,6.0,0,616,647,75,2,1,1,0,0
5505,702,3,38,6.0,0,616,827,39,3,3,1,0,0
5506,702,3,38,6.0,0,616,992,39,1,3,0,0,0
5507,703,0,3,8.0,1,318,30,0,1,2,1,0,0
5508,703,0,3,8.0,1,318,77,3,1,3,0,1,0
5509,703,0,3,8.0,1,318,88,0,2,1,0,0,0
5510,703,0,3,8.0,1,318,166,2,2,1,0,0,0
5511,703,0,3,8.0,1,318,169,3,1,3,0,0,0
5512,703,0,3,8.0,1,318,212,2,3,3,0,1,0
5513,703,0,3,8.0,1,318,253,3,1,3,0,1,2
5514,703,0,3,8.0,1,318,346,2,1,1,1,0,0
5515,703,0,3,8.0,1,318,430,4,3,3,0,0,0
5516,703,0,3,8.0,1,318,465,3,1,3,1,1,0
5517,703,0,3,8.0,1,318,529,2,1,3,1,0,1
5518,703,0,3,8.0,1,318,625,2,3,3,1,0,0
5519,703,0,3,8.0,1,318,685,2,1,3,0,0,1
5520,703,0,3,8.0,1,318,918,3,1,3,1,1,0
5521,704,0,2,6.0,1,64,30,0,1,2,1,0,0
5522,704,0,2,6.0,1,64,77,2,1,3,0,1,0
5523,704,0,2,6.0,1,64,88,0,2,1,0,0,0
5524,704,0,2,6.0,1,64,166,2,2,1,0,0,0
5525,704,0,2,6.0,1,64,169,2,1,3,0,0,0
5526,704,0,2,6.0,1,64,212,1,3,3,0,1,0
5527,704,0,2,6.0,1,64,253,2,1,3,0,1,2
5528,704,0,2,6.0,1,64,346,1,1,1,1,0,0
5529,704,0,2,6.0,1,64,430,3,3,3,0,0,0
5530,704,0,2,6.0,1,64,465,2,1,3,1,1,0
5531,704,0,2,6.0,1,64,529,1,1,3,1,0,1
5532,704,0,2,6.0,1,64,625,1,3,3,1,0,0
5533,704,0,2,6.0,1,64,685,1,1,3,0,0,1
5534,704,0,2,6.0,1,64,918,2,1,3,1,1,0
5535,705,0,40,11.0,0,450,83,109,3,2,0,0,0
5536,705,0,40,11.0,0,450,283,89,0,0,1,0,0
5537,705,0,40,11.0,0,450,482,43,1,3,1,0,0
5538,705,0,40,11.0,0,450,507,82,2,1,0,0,0
5539,705,0,40,11.0,0,450,674,85,1,2,0,0,0
5540,705,0,40,11.0,0,450,679,110,1,1,1,0,0
5541,705,0,40,11.0,0,450,788,108,0,0,1,0,0
5542,705,0,40,11.0,0,450,867,88,0,0,1,0,0
5543,706,2,36,7.0,0,558,7,35,0,0,0,0,0
5544,706,2,36,7.0,0,558,108,37,0,0,0,0,0
5545,706,2,36,7.0,0,558,164,79,3,2,1,0,0
5546,706,2,36,7.0,0,558,310,88,0,0,0,0,0
5547,706,2,36,7.0,0,558,370,36,3,3,0,0,0
5548,706,2,36,7.0,0,558,439,66,2,1,1,0,0
5549,706,2,36,7.0,0,558,483,34,0,0,0,0,0
5550,706,2,36,7.0,0,558,800,36,0,0,0,0,0
5551,706,2,36,7.0,0,558,915,37,1,3,1,0,0
5552,706,2,36,7.0,0,558,966,34,0,0,0,0,0
5553,707,7,35,4.0,0,725,68,80,1,2,1,0,1
5554,707,7,35,4.0,0,725,231,32,0,0,1,0,0
5555,707,7,35,4.0,0,725,278,32,0,0,0,0,0
5556,707,7,35,4.0,0,725,292,105,3,3,0,0,0
5557,707,7,35,4.0,0,725,446,30,0,0,1,0,0
5558,707,7,35,4.0,0,725,494,110,1,3,0,0,0
5559,707,7,35,4.0,0,725,703,72,3,2,1,0,0
5560,707,7,35,4.0,0,725,962,66,0,0,0,0,0
5561,708,7,36,7.0,1,600,68,86,1,2,1,0,1
5562,708,7,36,7.0,1,600,231,35,0,0,1,0,0
5563,708,7,36,7.0,1,600,278,34,0,0,0,0,0
5564,708,7,36,7.0,1,600,292,113,3,3,0,0,0
5565,708,7,36,7.0,1,600,446,32,0,0,1,0,0
5566,708,7,36,7.0,1,600,494,118,1,3,0,0,0
5567,708,7,36,7.0,1,600,703,78,3,2,1,0,0
5568,708,7,36,7.0,1,600,962,70,0,0,0,0,0
5569,709,5,38,2.0,1,756,683,98,1,1,0,0,0
5570,709,5,38,2.0,1,756,799,43,3,3,1,0,0
5571,709,5,38,2.0,1,756,852,40,3,3,1,0,0
5572,710,0,3,,0,317,30,0,1,2,1,0,0
5573,710,0,3,,0,317,77,3,1,3,0,1,0
5574,710,0,3,,0,317,88,0,2,1,0,0,0
5575,710,0,3,,0,317,166,2,2,1,0,0,0
5576,710,0,3,,0,317,169,3,1,3,0,0,0
5577,710,0,3,,0,317,212,2,3,3,0,1,0
5578,710,0,3,,0,317,253,3,1,3,0,1,2
5579,710,0,3,,0,317,346,2,1,1,1,0,0
5580,710,0,3,,0,317,430,4,3,3,0,0,0
5581,710,0,3,,0,317,465,3,1,3,1,1,0
5582,710,0,3,,0,317,529,2,1,3,1,0,1
5583,710,0,3,,0,317,625,2,3,3,1,0,0
5584,710,0,3,,0,317,685,2,1,3,0,0,1
5585,710,0,3,,0,317,918,3,1,3,1,1,0
5586,711,0,34,10.0,0,696,30,63,1,2,1,0,0
5587,711,0,34,10.0,0,696,83,70,3,2,0,0,0
5588,711,0,34,10.0,0,696,169,36,1,3,0,0,0
5589,711,0,34,10.0,0,696,283,59,0,0,1,0,0
5590,711,0,34,10.0,0,696,482,29,1,3,1,0,0
5591,711,0,34,10.0,0,696,507,50,2,1,0,0,0
5592,711,0,34,10.0,0,696,674,55,1,2,0,0,0
5593,711,0,34,10.0,0,696,679,73,1,1,1,0,0
5594,711,0,34,10.0,0,696,788,70,0,0,1,0,0
5595,711,0,34,10.0,0,696,867,60,0,0,1,0,0
5596,712,2,17,6.0,1,425,75,12,2,1,0,0,0
5597,712,2,17,6.0,1,425,120,16,3,2,1,0,0
5598,712,2,17,6.0,1,425,164,16,3,2,1,0,0
5599,712,2,17,6.0,1,425,233,17,1,1,0,0,0
5600,712,2,17,6.0,1,425,252,19,1,3,1,1,0
5601,712,2,17,6.0,1,425,284,17,3,2,1,0,1
5602,712,2,17,6.0,1,425,297,26,1,2,1,1,0
5603,712,2,17,6.0,1,425,351,7,0,0,0,0,0
5604,712,2,17,6.0,1,425,370,12,3,3,0,0,0
5605,712,2,17,6.0,1,425,737,42,1,2,0,0,0
5606,712,2,17,6.0,1,425,845,29,1,3,0,0,0
5607,712,2,17,6.0,1,425,915,9,1,3,1,0,0
5608,712,2,17,6.0,1,425,939,24,1,3,1,1,0
5609,713,6,17,11.0,1,663,81,18,2,1,0,0,0
5610,713,6,17,11.0,1,663,282,16,3,2,0,0,0
5611,714,0,5,4.0,1,322,30,0,1,2,1,0,0
5612,714,0,5,4.0,1,322,77,5,1,3,0,1,0
5613,714,0,5,4.0,1,322,88,0,2,1,0,0,0
5614,714,0,5,4.0,1,322,166,4,2,1,0,0,0
5615,714,0,5,4.0,1,322,169,4,1,3,0,0,0
5616,714,0,5,4.0,1,322,212,4,3,3,0,1,0
5617,714,0,5,4.0,1,322,253,7,1,3,0,1,2
5618,714,0,5,4.0,1,322,346,4,1,1,1,0,0
5619,714,0,5,4.0,1,322,430,7,3,3,0,0,0
5620,714,0,5,4.0,1,322,465,5,1,3,1,1,0
5621,714,0,5,4.0,1,322,529,4,1,3,1,0,1
5622,714,0,5,4.0,1,322,625,4,3,3,1,0,0
5623,714,0,5,4.0,1,322,685,4,1,3,0,0,1
5624,714,0,5,4.0,1,322,918,5,1,3,1,1,0
5625,715,7,37,6.0,1,475,68,92,1,2,1,0,1
5626,715,7,37,6.0,1,475,231,37,0,0,1,0,0
5627,715,7,37,6.0,1,475,278,36,0,0,0,0,0
5628,715,7,37,6.0,1,475,292,122,3,3,0,0,0
5629,715,7,37,6.0,1,475,446,35,0,0,1,0,0
5630,715,7,37,6.0,1,475,494,126,1,3,0,0,0
5631,715,7,37,6.0,1,475,703,84,3,2,1,0,0
5632,715,7,37,6.0,1,475,962,73,0,0,0,0,0
5633,716,8,19,6.0,1,581,161,40,2,1,1,0,0
5634,716,8,19,6.0,1,581,187,26,1,2,1,1,0
5635,716,8,19,6.0,1,581,279,9,0,0,1,0,0
5636,716,8,19,6.0,1,581,395,8,1,3,0,0,0
5637,716,8,19,6.0,1,581,488,31,1,3,1,1,1
5638,716,8,19,6.0,1,581,811,38,2,1,1,0,0
5639,716,8,19,6.0,1,581,935,7,3,3,0,0,0
5640,716,8,19,6.0,1,581,954,22,1,1,1,0,0
5641,716,8,19,6.0,1,581,974,19,1,1,1,0,0
5642,717,5,40,6.0,0,506,683,112,1,1,0,0,0
5643,717,5,40,6.0,0,506,852,45,3,3,1,0,0
5644,718,5,18,5.0,1,622,262,16,2,1,1,0,0
5645,718,5,18,5.0,1,622,764,8,0,0,0,0,0
5646,718,5,18,5.0,1,622,799,9,3,3,1,0,0
5647,718,5,18,5.0,1,622,871,19,3,2,0,0,0
5648,718,5,18,5.0,1,622,899,18,1,2,0,0,0
5649,719,3,36,,0,740,71,171,1,3,1,1,1
5650,719,3,36,,0,740,238,88,2,1,1,0,0
5651,719,3,36,,0,740,301,65,0,0,0,0,0
5652,719,3,36,,0,740,305,86,1,2,1,0,0
5653,719,3,36,,0,740,449,116,3,3,1,0,0
5654,719,3,36,,0,740,474,81,1,1,0,0,0
5655,719,3,36,,0,740,484,65,2,1,0,0,0
5656,719,3,36,,0,740,509,32,0,0,0,0,0
5657,719,3,36,,0,740,647,63,2,1,1,0,0
5658,719,3,36,,0,740,827,35,3,3,1,0,0
5659,719,3,36,,0,740,992,34,1,3,0,0,0
5660,720,8,0,4.0,1,326,395,0,1,3,0,0,0
5661,720,8,0,4.0,1,326,488,0,1,3,1,1,1
5662,720,8,0,4.0,1,326,811,0,2,1,1,0,0
5663,721,7,1,7.0,1,216,26,1,1,2,1,0,0
5664,721,7,1,7.0,1,216,263,0,2,1,1,0,0
5665,721,7,1,7.0,1,216,456,0,3,2,1,0,0
5666,721,7,1,7.0,1,216,699,0,2,1,1,0,0
5667,722,0,5,11.0,1,70,30,0,1,2,1,0,0
5668,722,0,5,11.0,1,70,77,5,1,3,0,1,0
5669,722,0,5,11.0,1,70,88,0,2,1,0,0,0
5670,722,0,5,11.0,1,70,166,4,2,1,0,0,0
5671,722,0,5,11.0,1,70,169,4,1,3,0,0,0
5672,722,0,5,11.0,1,70,212,4,3,3,0,1,0
5673,722,0,5,11.0,1,70,253,7,1,3,0,1,2
5674,722,0,5,11.0,1,70,346,4,1,1,1,0,0
5675,722,0,5,11.0,1,70,430,7,3,3,0,0,0
5676,722,0,5,11.0,1,70,465,5,1,3,1,1,0
5677,722,0,5,11.0,1,70,529,4,1,3,1,0,1
5678,722,0,5,11.0,1,70,625,4,3,3,1,0,0
5679,722,0,5,11.0,1,70,685,4,1,3,0,0,1
5680,722,0,5,11.0,1,70,918,5,1,3,1,1,0
5681,723,2,3,6.0,1,52,131,4,1,3,1,1,0
5682,723,2,3,6.0,1,52,258,3,1,3,0,0,1
5683,723,2,3,6.0,1,52,265,8,1,3,0,1,0
5684,723,2,3,6.0,1,52,370,4,3,3,0,0,0
5685,723,2,3,6.0,1,52,418,0,2,1,1,0,0
5686,723,2,3,6.0,1,52,454,1,2,1,1,0,0
5687,723,2,3,6.0,1,52,609,2,1,1,1,0,0
5688,723,2,3,6.0,1,52,673,3,3,3,0,0,0
5689,723,2,3,6.0,1,52,710,0,1,2,0,0,0
5690,723,2,3,6.0,1,52,836,2,3,3,1,0,0
5691,723,2,3,6.0,1,52,915,0,1,3,1,0,0
5692,724,0,39,8.0,0,701,83,100,3,2,0,0,0
5693,724,0,39,8.0,0,701,283,83,0,0,1,0,0
5694,724,0,39,8.0,0,701,482,41,1,3,1,0,0
5695,724,0,39,8.0,0,701,507,78,2,1,0,0,0
5696,724,0,39,8.0,0,701,674,78,1,2,0,0,0
5697,724,0,39,8.0,0,701,679,103,1,1,1,0,0
5698,724,0,39,8.0,0,701,788,101,0,0,1,0,0
5699,724,0,39,8.0,0,701,867,82,0,0,1,0,0
5700,725,7,2,6.0,1,92,26,1,1,2,1,0,0
5701,725,7,2,6.0,1,92,263,1,2,1,1,0,0
5702,725,7,2,6.0,1,92,456,0,3,2,1,0,0
5703,725,7,2,6.0,1,92,699,0,2,1,1,0,0
5704,726,1,5,5.0,0,279,122,8,1,3,0,1,1
5705,726,1,5,5.0,0,279,124,7,1,3,0,0,0
5706,726,1,5,5.0,0,279,319,9,1,2,1,0,0
5707,726,1,5,5.0,0,279,350,7,1,2,1,1,0
5708,726,1,5,5.0,0,279,385,5,1,3,0,0,0
5709,726,1,5,5.0,0,279,514,5,1,3,0,0,0
5710,726,1,5,5.0,0,279,519,4,3,3,0,0,0
5711,726,1,5,5.0,0,279,624,4,1,1,0,1,0
5712,726,1,5,5.0,0,279,655,5,1,3,0,0,1
5713,726,1,5,5.0,0,279,894,5,1,2,1,0,2
5714,727,8,18,3.0,1,706,161,36,2,1,1,0,0
5715,727,8,18,3.0,1,706,187,24,1,2,1,1,0
5716,727,8,18,3.0,1,706,279,8,0,0,1,0,0
5717,727,8,18,3.0,1,706,395,7,1,3,0,0,0
5718,727,8,18,3.0,1,706,488,27,1,3,1,1,1
5719,727,8,18,3.0,1,706,811,34,2,1,1,0,0
5720,727,8,18,3.0,1,706,935,7,3,3,0,0,0
5721,727,8,18,3.0,1,706,954,20,1,1,1,0,0
5722,727,8,18,3.0,1,706,974,18,1,1,1,0,0
5723,728,4,5,4.0,0,391,46,5,1,3,0,0,0
5724,728,4,5,4.0,0,391,321,5,1,3,0,0,0
5725,728,4,5,4.0,0,391,399,5,1,1,1,1,0
5726,728,4,5,4.0,0,391,423,5,1,3,0,0,0
5727,728,4,5,4.0,0,391,440,2,2,1,1,0,0
5728,728,4,5,4.0,0,391,489,5,1,3,0,1,0
5729,728,4,5,4.0,0,391,702,6,1,1,0,1,0
5730,728,4,5,4.0,0,391,787,2,2,1,0,0,0
5731,728,4,5,4.0,0,391,987,1,1,3,1,0,0
5732,729,8,18,7.0,1,580,161,36,2,1,1,0,0
5733,729,8,18,7.0,1,580,187,24,1,2,1,1,0
5734,729,8,18,7.0,1,580,279,8,0,0,1,0,0
5735,729,8,18,7.0,1,580,395,7,1,3,0,0,0
5736,729,8,18,7.0,1,580,488,27,1,3,1,1,1
5737,729,8,18,7.0,1,580,811,34,2,1,1,0,0
5738,729,8,18,7.0,1,580,935,7,3,3,0,0,0
5739,729,8,18,7.0,1,580,954,20,1,1,1,0,0
5740,729,8,18,7.0,1,580,974,18,1,1,1,0,0
5741,730,3,3,11.0,0,359,0,4,3,3,1,0,1
5742,730,3,3,11.0,0,359,17,1,1,3,0,0,0
5743,730,3,3,11.0,0,359,56,2,3,3,1,1,0
5744,730,3,3,11.0,0,359,71,3,1,3,1,1,1
5745,730,3,3,11.0,0,359,162,5,1,3,1,1,0
5746,730,3,3,11.0,0,359,323,4,1,2,1,1,0
5747,730,3,3,11.0,0,359,415,1,2,1,1,0,0
5748,730,3,3,11.0,0,359,421,1,2,1,0,0,0
5749,730,3,3,11.0,0,359,526,3,1,3,0,0,0
5750,730,3,3,11.0,0,359,540,5,1,3,1,1,0
5751,730,3,3,11.0,0,359,582,2,3,3,0,1,0
5752,730,3,3,11.0,0,359,827,0,3,3,1,0,0
5753,731,5,3,2.0,0,373,459,3,3,2,0,0,0
5754,731,5,3,2.0,0,373,470,2,0,0,0,0,0
5755,731,5,3,2.0,0,373,653,2,1,1,1,0,0
5756,731,5,3,2.0,0,373,799,0,3,3,1,0,0
5757,732,2,20,6.0,0,428,75,16,2,1,0,0,0
5758,732,2,20,6.0,0,428,120,18,3,2,1,0,0
5759,732,2,20,6.0,0,428,164,22,3,2,1,0,0
5760,732,2,20,6.0,0,428,233,20,1,1,0,0,0
5761,732,2,20,6.0,0,428,252,29,1,3,1,1,0
5762,732,2,20,6.0,0,428,284,20,3,2,1,0,1
5763,732,2,20,6.0,0,428,297,40,1,2,1,1,0
5764,732,2,20,6.0,0,428,351,10,0,0,0,0,0
5765,732,2,20,6.0,0,428,370,14,3,3,0,0,0
5766,732,2,20,6.0,0,428,737,49,1,2,0,0,0
5767,732,2,20,6.0,0,428,845,42,1,3,0,0,0
5768,732,2,20,6.0,0,428,915,12,1,3,1,0,0
5769,732,2,20,6.0,0,428,939,36,1,3,1,1,0
5770,733,8,0,6.0,0,73,395,0,1,3,0,0,0
5771,733,8,0,6.0,0,73,488,0,1,3,1,1,1
5772,733,8,0,6.0,0,73,811,0,2,1,1,0,0
5773,734,2,1,2.0,1,300,131,1,1,3,1,1,0
5774,734,2,1,2.0,1,300,258,1,1,3,0,0,1
5775,734,2,1,2.0,1,300,265,6,1,3,0,1,0
5776,734,2,1,2.0,1,300,370,4,3,3,0,0,0
5777,734,2,1,2.0,1,300,418,0,2,1,1,0,0
5778,734,2,1,2.0,1,300,454,0,2,1,1,0,0
5779,734,2,1,2.0,1,300,609,1,1,1,1,0,0
5780,734,2,1,2.0,1,300,673,1,3,3,0,0,0
5781,734,2,1,2.0,1,300,710,0,1,2,0,0,0
5782,734,2,1,2.0,1,300,836,1,3,3,1,0,0
5783,734,2,1,2.0,1,300,915,0,1,3,1,0,0
5784,735,6,37,6.0,0,419,106,90,1,1,1,0,0
5785,735,6,37,6.0,0,419,134,36,3,3,1,0,0
5786,735,6,37,6.0,0,419,209,91,0,0,1,0,0
5787,736,4,2,6.0,0,133,46,2,1,3,0,0,0
5788,736,4,2,6.0,0,133,321,2,1,3,0,0,0
5789,736,4,2,6.0,0,133,399,1,1,1,1,1,0
5790,736,4,2,6.0,0,133,423,2,1,3,0,0,0
5791,736,4,2,6.0,0,133,440,1,2,1,1,0,0
5792,736,4,2,6.0,0,133,489,2,1,3,0,1,0
5793,736,4,2,6.0,0,133,702,2,1,1,0,1,0
5794,736,4,2,6.0,0,133,787,1,2,1,0,0,0
5795,736,4,2,6.0,0,133,987,0,1,3,1,0,0
5796,737,0,4,7.0,0,193,30,0,1,2,1,0,0
5797,737,0,4,7.0,0,193,77,4,1,3,0,1,0
5798,737,0,4,7.0,0,193,88,0,2,1,0,0,0
5799,737,0,4,7.0,0,193,166,3,2,1,0,0,0
5800,737,0,4,7.0,0,193,169,4,1,3,0,0,0
5801,737,0,4,7.0,0,193,212,3,3,3,0,1,0
5802,737,0,4,7.0,0,193,253,5,1,3,0,1,2
5803,737,0,4,7.0,0,193,346,3,1,1,1,0,0
5804,737,0,4,7.0,0,193,430,6,3,3,0,0,0
5805,737,0,4,7.0,0,193,465,4,1,3,1,1,0
5806,737,0,4,7.0,0,193,529,3,1,3,1,0,1
5807,737,0,4,7.0,0,193,625,3,3,3,1,0,0
5808,737,0,4,7.0,0,193,685,3,1,3,0,0,1
5809,737,0,4,7.0,0,193,918,4,1,3,1,1,0
5810,738,8,0,7.0,1,200,395,0,1,3,0,0,0
5811,738,8,0,7.0,1,200,488,0,1,3,1,1,1
5812,738,8,0,7.0,1,200,811,0,2,1,1,0,0
5813,739,5,35,7.0,1,627,683,83,1,1,0,0,0
5814,739,5,35,7.0,1,627,799,38,3,3,1,0,0
5815,739,5,35,7.0,1,627,852,33,3,3,1,0,0
5816,740,5,39,7.0,0,631,683,105,1,1,0,0,0
5817,740,5,39,7.0,0,631,852,43,3,3,1,0,0
5818,741,6,1,3.0,1,286,160,0,0,0,1,0,0
5819,741,6,1,3.0,1,286,389,0,1,2,0,0,0
5820,741,6,1,3.0,1,286,491,1,1,3,0,0,0
5821,741,6,1,3.0,1,286,754,1,1,3,1,0,0
5822,742,8,38,7.0,1,588,197,93,2,1,1,0,0
5823,742,8,38,7.0,1,588,288,92,1,2,1,0,0
5824,742,8,38,7.0,1,588,395,38,1,3,0,0,0
5825,742,8,38,7.0,1,588,420,75,0,0,1,0,0
5826,742,8,38,7.0,1,588,432,120,1,3,0,0,0
5827,742,8,38,7.0,1,588,479,132,1,2,1,0,0
5828,742,8,38,7.0,1,588,488,199,1,3,1,1,1
5829,742,8,38,7.0,1,588,648,78,0,0,1,0,0
5830,742,8,38,7.0,1,588,811,100,2,1,1,0,0
5831,742,8,38,7.0,1,588,957,78,0,0,0,0,0
5832,743,4,2,11.0,0,385,46,2,1,3,0,0,0
5833,743,4,2,11.0,0,385,321,2,1,3,0,0,0
5834,743,4,2,11.0,0,385,399,1,1,1,1,1,0
5835,743,4,2,11.0,0,385,423,2,1,3,0,0,0
5836,743,4,2,11.0,0,385,440,1,2,1,1,0,0
5837,743,4,2,11.0,0,385,489,2,1,3,0,1,0
5838,743,4,2,11.0,0,385,702,2,1,1,0,1,0
5839,743,4,2,11.0,0,385,787,1,2,1,0,0,0
5840,743,4,2,11.0,0,385,987,0,1,3,1,0,0
5841,744,5,35,11.0,1,753,683,83,1,1,0,0,0
5842,744,5,35,11.0,1,753,799,38,3,3,1,0,0
5843,744,5,35,11.0,1,753,852,33,3,3,1,0,0
5844,745,0,4,9.0,0,319,30,0,1,2,1,0,0
5845,745,0,4,9.0,0,319,77,4,1,3,0,1,0
5846,745,0,4,9.0,0,319,88,0,2,1,0,0,0
5847,745,0,4,9.0,0,319,166,3,2,1,0,0,0
5848,745,0,4,9.0,0,319,169,4,1,3,0,0,0
5849,745,0,4,9.0,0,319,212,3,3,3,0,1,0
5850,745,0,4,9.0,0,319,253,5,1,3,0,1,2
5851,745,0,4,9.0,0,319,346,3,1,1,1,0,0
5852,745,0,4,9.0,0,319,430,6,3,3,0,0,0
5853,745,0,4,9.0,0,319,465,4,1,3,1,1,0
5854,745,0,4,9.0,0,319,529,3,1,3,1,0,1
5855,745,0,4,9.0,0,319,625,3,3,3,1,0,0
5856,745,0,4,9.0,0,319,685,3,1,3,0,0,1
5857,745,0,4,9.0,0,319,918,4,1,3,1,1,0
5858,746,1,1,11.0,1,146,122,1,1,3,0,1,1
5859,746,1,1,11.0,1,146,124,1,1,3,0,0,0
5860,746,1,1,11.0,1,146,319,1,1,2,1,0,0
5861,746,1,1,11.0,1,146,350,1,1,2,1,1,0
5862,746,1,1,11.0,1,146,385,1,1,3,0,0,0
5863,746,1,1,11.0,1,146,514,1,1,3,0,0,0
5864,746,1,1,11.0,1,146,519,1,3,3,0,0,0
5865,746,1,1,11.0,1,146,624,1,1,1,0,1,0
5866,746,1,1,11.0,1,146,655,1,1,3,0,0,1
5867,746,1,1,11.0,1,146,894,1,1,2,1,0,2
5868,747,0,40,1.0,0,702,83,109,3,2,0,0,0
5869,747,0,40,1.0,0,702,283,89,0,0,1,0,0
5870,747,0,40,1.0,0,702,482,43,1,3,1,0,0
5871,747,0,40,1.0,0,702,507,82,2,1,0,0,0
5872,747,0,40,1.0,0,702,674,85,1,2,0,0,0
5873,747,0,40,1.0,0,702,679,110,1,1,1,0,0
5874,747,0,40,1.0,0,702,788,108,0,0,1,0,0
5875,747,0,40,1.0,0,702,867,88,0,0,1,0,0
5876,748,6,37,3.0,0,671,106,90,1,1,1,0,0
5877,748,6,37,3.0,0,671,134,36,3,3,1,0,0
5878,748,6,37,3.0,0,671,209,91,0,0,1,0,0
5879,749,2,6,9.0,1,310,131,8,1,3,1,1,0
5880,749,2,6,9.0,1,310,258,7,1,3,0,0,1
5881,749,2,6,9.0,1,310,265,11,1,3,0,1,0
5882,749,2,6,9.0,1,310,370,6,3,3,0,0,0
5883,749,2,6,9.0,1,310,418,0,2,1,1,0,0
5884,749,2,6,9.0,1,310,454,2,2,1,1,0,0
5885,749,2,6,9.0,1,310,609,4,1,1,1,0,0
5886,749,2,6,9.0,1,310,673,7,3,3,0,0,0
5887,749,2,6,9.0,1,310,710,0,1,2,0,0,0
5888,749,2,6,9.0,1,310,836,5,3,3,1,0,0
5889,749,2,6,9.0,1,310,915,0,1,3,1,0,0
5890,750,7,37,11.0,1,727,68,92,1,2,1,0,1
5891,750,7,37,11.0,1,727,231,37,0,0,1,0,0
5892,750,7,37,11.0,1,727,278,36,0,0,0,0,0
5893,750,7,37,11.0,1,727,292,122,3,3,0,0,0
5894,750,7,37,11.0,1,727,446,35,0,0,1,0,0
5895,750,7,37,11.0,1,727,494,126,1,3,0,0,0
5896,750,7,37,11.0,1,727,703,84,3,2,1,0,0
5897,750,7,37,11.0,1,727,962,73,0,0,0,0,0
5898,751,4,21,11.0,1,513,73,33,3,3,0,0,1
5899,751,4,21,11.0,1,513,114,24,2,1,1,0,0
5900,751,4,21,11.0,1,513,191,22,3,2,1,0,0
5901,751,4,21,11.0,1,513,281,16,2,1,1,0,0
5902,751,4,21,11.0,1,513,286,16,1,2,0,0,0
5903,751,4,21,11.0,1,513,677,39,1,2,0,0,0
5904,751,4,21,11.0,1,513,843,47,1,3,0,0,0
5905,751,4,21,11.0,1,513,987,14,1,3,1,0,0
5906,752,1,34,4.0,0,780,43,78,0,0,1,0,0
5907,752,1,34,4.0,0,780,194,30,0,0,0,0,0
5908,752,1,34,4.0,0,780,249,86,0,0,0,0,0
5909,752,1,34,4.0,0,780,744,74,2,1,0,0,0
5910,752,1,34,4.0,0,780,830,60,0,0,0,0,0
5911,752,1,34,4.0,0,780,951,63,0,0,1,0,0
5912,752,1,34,4.0,0,780,952,29,0,0,0,0,0
5913,752,1,34,4.0,0,780,981,29,3,3,0,0,0
5914,752,1,34,4.0,0,780,995,99,1,1,0,0,0
5915,753,4,36,4.0,0,768,139,35,3,3,1,0,1
5916,753,4,36,4.0,0,768,228,63,0,0,1,0,0
5917,753,4,36,4.0,0,768,374,75,0,0,1,0,0
5918,753,4,36,4.0,0,768,681,81,2,1,1,0,0
5919,753,4,36,4.0,0,768,769,33,1,3,1,0,0
5920,753,4,36,4.0,0,768,856,31,1,3,1,0,0
5921,753,4,36,4.0,0,768,987,37,1,3,1,0,0
5922,754,1,6,9.0,0,407,122,10,1,3,0,1,1
5923,754,1,6,9.0,0,407,124,9,1,3,0,0,0
5924,754,1,6,9.0,0,407,319,11,1,2,1,0,0
5925,754,1,6,9.0,0,407,350,9,1,2,1,1,0
5926,754,1,6,9.0,0,407,385,6,1,3,0,0,0
5927,754,1,6,9.0,0,407,514,7,1,3,0,0,0
5928,754,1,6,9.0,0,407,519,4,3,3,0,0,0
