index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy,price
5535,705,0,40,11.0,0,450,83,109,3,2,0,0,0,275.04502489671404
5536,705,0,40,11.0,0,450,283,89,0,0,1,0,0,127.21802551007019
5537,705,0,40,11.0,0,450,482,43,1,3,1,0,0,162.3157120216497
5538,705,0,40,11.0,0,450,507,82,2,1,0,0,0,88.3784380418
5539,705,0,40,11.0,0,450,674,85,1,2,0,0,0,197.62309852680846
5540,705,0,40,11.0,0,450,679,110,1,1,1,0,0,264.4594466825839
5541,705,0,40,11.0,0,450,788,108,0,0,1,0,0,263.49613907023195
5542,705,0,40,11.0,0,450,867,88,0,0,1,0,0,241.19743765730024
5543,706,2,36,7.0,0,558,7,35,0,0,0,0,0,140.1189766102017
5544,706,2,36,7.0,0,558,108,37,0,0,0,0,0,131.73795112550766
5545,706,2,36,7.0,0,558,164,79,3,2,1,0,0,96.44151137529674
5546,706,2,36,7.0,0,558,310,88,0,0,0,0,0,251.79367675908964
5547,706,2,36,7.0,0,558,370,36,3,3,0,0,0,173.4489039074234
5548,706,2,36,7.0,0,558,439,66,2,1,1,0,0,155.40215475652585
5549,706,2,36,7.0,0,558,483,34,0,0,0,0,0,216.40284444934838
5550,706,2,36,7.0,0,558,800,36,0,0,0,0,0,101.36177416199996
5551,706,2,36,7.0,0,558,915,37,1,3,1,0,0,200.3311017111337
5552,706,2,36,7.0,0,558,966,34,0,0,0,0,0,141.36854328545826
5553,707,7,35,4.0,0,725,68,80,1,2,1,0,1,211.93385699401506
5554,707,7,35,4.0,0,725,231,32,0,0,1,0,0,176.82132304069393
5555,707,7,35,4.0,0,725,278,32,0,0,0,0,0,77.4536054444388
5556,707,7,35,4.0,0,725,292,105,3,3,0,0,0,153.77881863350188
5557,707,7,35,4.0,0,725,446,30,0,0,1,0,0,232.4432070937681
5558,707,7,35,4.0,0,725,494,110,1,3,0,0,0,148.53917970730075
5559,707,7,35,4.0,0,725,703,72,3,2,1,0,0,218.7557560794543
5560,707,7,35,4.0,0,725,962,66,0,0,0,0,0,97.72352571629735
5561,708,7,36,7.0,1,600,68,86,1,2,1,0,1,178.68696033650738
5562,708,7,36,7.0,1,600,231,35,0,0,1,0,0,148.77447724557112
5563,708,7,36,7.0,1,600,278,34,0,0,0,0,0,187.3490420052355
5564,708,7,36,7.0,1,600,292,113,3,3,0,0,0,151.5745781130998
5565,708,7,36,7.0,1,600,446,32,0,0,1,0,0,214.50368381683063
5566,708,7,36,7.0,1,600,494,118,1,3,0,0,0,204.3855213078933
5567,708,7,36,7.0,1,600,703,78,3,2,1,0,0,214.58092875606943
5568,708,7,36,7.0,1,600,962,70,0,0,0,0,0,163.65592171468222
5569,709,5,38,2.0,1,756,683,98,1,1,0,0,0,100.08938707442974
5570,709,5,38,2.0,1,756,799,43,3,3,1,0,0,179.86069446665493
5571,709,5,38,2.0,1,756,852,40,3,3,1,0,0,153.34547989920833
5572,710,0,3,,0,317,30,0,1,2,1,0,0,362.7968021647887
5573,710,0,3,,0,317,77,3,1,3,0,1,0,351.27329246248746
5574,710,0,3,,0,317,88,0,2,1,0,0,0,301.0037212608878
5575,710,0,3,,0,317,166,2,2,1,0,0,0,232.1330705433005
5576,710,0,3,,0,317,169,3,1,3,0,0,0,286.5928475836117
5577,710,0,3,,0,317,212,2,3,3,0,1,0,389.66897259620794
5578,710,0,3,,0,317,253,3,1,3,0,1,2,302.5911477286255
5579,710,0,3,,0,317,346,2,1,1,1,0,0,360.7841118235812
5580,710,0,3,,0,317,430,4,3,3,0,0,0,405.01342121554825
5581,710,0,3,,0,317,465,3,1,3,1,1,0,451.152827762612
5582,710,0,3,,0,317,529,2,1,3,1,0,1,442.17707545602644
5583,710,0,3,,0,317,625,2,3,3,1,0,0,379.5563938466363
5584,710,0,3,,0,317,685,2,1,3,0,0,1,388.37549114932233
5585,710,0,3,,0,317,918,3,1,3,1,1,0,363.80176347661063
5586,711,0,34,10.0,0,696,30,63,1,2,1,0,0,147.7829866489008
5587,711,0,34,10.0,0,696,83,70,3,2,0,0,0,70.0
5588,711,0,34,10.0,0,696,169,36,1,3,0,0,0,209.30727370211494
5589,711,0,34,10.0,0,696,283,59,0,0,1,0,0,257.0161989909943
5590,711,0,34,10.0,0,696,482,29,1,3,1,0,0,152.3411377326365
5591,711,0,34,10.0,0,696,507,50,2,1,0,0,0,137.30241468013824
5592,711,0,34,10.0,0,696,674,55,1,2,0,0,0,112.30689431545193
5593,711,0,34,10.0,0,696,679,73,1,1,1,0,0,199.1326775738746
5594,711,0,34,10.0,0,696,788,70,0,0,1,0,0,236.24662726516203
5595,711,0,34,10.0,0,696,867,60,0,0,1,0,0,92.86140130594795
5596,712,2,17,6.0,1,425,75,12,2,1,0,0,0,250.4719265321126
5597,712,2,17,6.0,1,425,120,16,3,2,1,0,0,206.16641141404273
5598,712,2,17,6.0,1,425,164,16,3,2,1,0,0,225.66971959833447
5599,712,2,17,6.0,1,425,233,17,1,1,0,0,0,202.94970008371456
5600,712,2,17,6.0,1,425,252,19,1,3,1,1,0,230.58987806135895
5601,712,2,17,6.0,1,425,284,17,3,2,1,0,1,204.82065732971097
5602,712,2,17,6.0,1,425,297,26,1,2,1,1,0,219.30624162226806
5603,712,2,17,6.0,1,425,351,7,0,0,0,0,0,328.51581008941406
5604,712,2,17,6.0,1,425,370,12,3,3,0,0,0,250.9379980063748
5605,712,2,17,6.0,1,425,737,42,1,2,0,0,0,161.02917688686804
5606,712,2,17,6.0,1,425,845,29,1,3,0,0,0,86.45241394538587
5607,712,2,17,6.0,1,425,915,9,1,3,1,0,0,271.0710128393423
5608,712,2,17,6.0,1,425,939,24,1,3,1,1,0,274.9334580169587
5609,713,6,17,11.0,1,663,81,18,2,1,0,0,0,171.88482865619613
5610,713,6,17,11.0,1,663,282,16,3,2,0,0,0,222.97657347945693
5611,714,0,5,4.0,1,322,30,0,1,2,1,0,0,468.3255900163817
5612,714,0,5,4.0,1,322,77,5,1,3,0,1,0,401.9303034604408
5613,714,0,5,4.0,1,322,88,0,2,1,0,0,0,354.6579168849871
5614,714,0,5,4.0,1,322,166,4,2,1,0,0,0,284.45054149021365
5615,714,0,5,4.0,1,322,169,4,1,3,0,0,0,182.32252019720508
5616,714,0,5,4.0,1,322,212,4,3,3,0,1,0,351.5807538763574
5617,714,0,5,4.0,1,322,253,7,1,3,0,1,2,313.69937520915755
5618,714,0,5,4.0,1,322,346,4,1,1,1,0,0,359.5183097197688
5619,714,0,5,4.0,1,322,430,7,3,3,0,0,0,272.3047386512656
5620,714,0,5,4.0,1,322,465,5,1,3,1,1,0,363.9807470281603
5621,714,0,5,4.0,1,322,529,4,1,3,1,0,1,251.03005347463898
5622,714,0,5,4.0,1,322,625,4,3,3,1,0,0,293.0016085424967
5623,714,0,5,4.0,1,322,685,4,1,3,0,0,1,333.83255204002785
5624,714,0,5,4.0,1,322,918,5,1,3,1,1,0,465.7953815566347
5625,715,7,37,6.0,1,475,68,92,1,2,1,0,1,175.12373081271883
5626,715,7,37,6.0,1,475,231,37,0,0,1,0,0,196.39055367870617
5627,715,7,37,6.0,1,475,278,36,0,0,0,0,0,197.62390784764028
5628,715,7,37,6.0,1,475,292,122,3,3,0,0,0,109.45530318998752
5629,715,7,37,6.0,1,475,446,35,0,0,1,0,0,198.3407021642721
5630,715,7,37,6.0,1,475,494,126,1,3,0,0,0,112.97549468339207
5631,715,7,37,6.0,1,475,703,84,3,2,1,0,0,223.24122192455056
5632,715,7,37,6.0,1,475,962,73,0,0,0,0,0,157.57015239758664
5633,716,8,19,6.0,1,581,161,40,2,1,1,0,0,194.92259069907197
5634,716,8,19,6.0,1,581,187,26,1,2,1,1,0,190.87007012907054
5635,716,8,19,6.0,1,581,279,9,0,0,1,0,0,325.35161798053923
5636,716,8,19,6.0,1,581,395,8,1,3,0,0,0,374.2356460615508
5637,716,8,19,6.0,1,581,488,31,1,3,1,1,1,179.6044152285897
5638,716,8,19,6.0,1,581,811,38,2,1,1,0,0,163.0120496176238
5639,716,8,19,6.0,1,581,935,7,3,3,0,0,0,291.5803737084046
5640,716,8,19,6.0,1,581,954,22,1,1,1,0,0,219.32031059979082
5641,716,8,19,6.0,1,581,974,19,1,1,1,0,0,162.02268573552655
5642,717,5,40,6.0,0,506,683,112,1,1,0,0,0,70.0
5643,717,5,40,6.0,0,506,852,45,3,3,1,0,0,247.95947470820124
5644,718,5,18,5.0,1,622,262,16,2,1,1,0,0,258.02530597920713
5645,718,5,18,5.0,1,622,764,8,0,0,0,0,0,182.85262347566675
5646,718,5,18,5.0,1,622,799,9,3,3,1,0,0,259.6215604110222
5647,718,5,18,5.0,1,622,871,19,3,2,0,0,0,238.4091214763663
5648,718,5,18,5.0,1,622,899,18,1,2,0,0,0,242.3898209228933
5649,719,3,36,,0,740,71,171,1,3,1,1,1,276.9320011339472
5650,719,3,36,,0,740,238,88,2,1,1,0,0,171.19437830200687
5651,719,3,36,,0,740,301,65,0,0,0,0,0,154.1493709406255
5652,719,3,36,,0,740,305,86,1,2,1,0,0,173.45370974369368
5653,719,3,36,,0,740,449,116,3,3,1,0,0,236.4119891634419
5654,719,3,36,,0,740,474,81,1,1,0,0,0,106.2078796752445
5655,719,3,36,,0,740,484,65,2,1,0,0,0,109.71001725578977
5656,719,3,36,,0,740,509,32,0,0,0,0,0,200.5137293418008
5657,719,3,36,,0,740,647,63,2,1,1,0,0,177.7819272244219
5658,719,3,36,,0,740,827,35,3,3,1,0,0,248.9233677726904
5659,719,3,36,,0,740,992,34,1,3,0,0,0,116.42438965097271
5660,720,8,0,4.0,1,326,395,0,1,3,0,0,0,347.2610819830588
5661,720,8,0,4.0,1,326,488,0,1,3,1,1,1,383.87935075780234
5662,720,8,0,4.0,1,326,811,0,2,1,1,0,0,380.36813407117836
5663,721,7,1,7.0,1,216,26,1,1,2,1,0,0,296.07265315006003
5664,721,7,1,7.0,1,216,263,0,2,1,1,0,0,355.6183289522519
5665,721,7,1,7.0,1,216,456,0,3,2,1,0,0,308.1873067535941
5666,721,7,1,7.0,1,216,699,0,2,1,1,0,0,414.6961616595629
5667,722,0,5,11.0,1,70,30,0,1,2,1,0,0,415.8294669879826
5668,722,0,5,11.0,1,70,77,5,1,3,0,1,0,263.48686347578274
5669,722,0,5,11.0,1,70,88,0,2,1,0,0,0,416.6942872750286
5670,722,0,5,11.0,1,70,166,4,2,1,0,0,0,434.8707563209927
5671,722,0,5,11.0,1,70,169,4,1,3,0,0,0,312.30031933681704
5672,722,0,5,11.0,1,70,212,4,3,3,0,1,0,327.9442869887678
5673,722,0,5,11.0,1,70,253,7,1,3,0,1,2,471.2165295501523
5674,722,0,5,11.0,1,70,346,4,1,1,1,0,0,274.05157508487446
5675,722,0,5,11.0,1,70,430,7,3,3,0,0,0,281.0053233434549
5676,722,0,5,11.0,1,70,465,5,1,3,1,1,0,388.98111363159614
5677,722,0,5,11.0,1,70,529,4,1,3,1,0,1,407.25738102262073
5678,722,0,5,11.0,1,70,625,4,3,3,1,0,0,357.9869487563394
5679,722,0,5,11.0,1,70,685,4,1,3,0,0,1,285.0683052105774
5680,722,0,5,11.0,1,70,918,5,1,3,1,1,0,332.4407814806022
5681,723,2,3,6.0,1,52,131,4,1,3,1,1,0,372.9089089876932
5682,723,2,3,6.0,1,52,258,3,1,3,0,0,1,269.6536319527428
5683,723,2,3,6.0,1,52,265,8,1,3,0,1,0,322.39126598923417
5684,723,2,3,6.0,1,52,370,4,3,3,0,0,0,281.79019100697565
5685,723,2,3,6.0,1,52,418,0,2,1,1,0,0,305.2981103355125
5686,723,2,3,6.0,1,52,454,1,2,1,1,0,0,432.7572894187452
5687,723,2,3,6.0,1,52,609,2,1,1,1,0,0,335.11637382854803
5688,723,2,3,6.0,1,52,673,3,3,3,0,0,0,256.5931597512344
5689,723,2,3,6.0,1,52,710,0,1,2,0,0,0,341.58704327562293
5690,723,2,3,6.0,1,52,836,2,3,3,1,0,0,363.41857829838295
5691,723,2,3,6.0,1,52,915,0,1,3,1,0,0,292.6766637210483
5692,724,0,39,8.0,0,701,83,100,3,2,0,0,0,166.58238335628815
5693,724,0,39,8.0,0,701,283,83,0,0,1,0,0,127.64212156548678
5694,724,0,39,8.0,0,701,482,41,1,3,1,0,0,265.5514404595394
5695,724,0,39,8.0,0,701,507,78,2,1,0,0,0,176.19802560383675
5696,724,0,39,8.0,0,701,674,78,1,2,0,0,0,130.00500049453416
5697,724,0,39,8.0,0,701,679,103,1,1,1,0,0,142.74161148413248
5698,724,0,39,8.0,0,701,788,101,0,0,1,0,0,174.75161462181882
5699,724,0,39,8.0,0,701,867,82,0,0,1,0,0,210.63953707916448
5700,725,7,2,6.0,1,92,26,1,1,2,1,0,0,368.72529357074
5701,725,7,2,6.0,1,92,263,1,2,1,1,0,0,359.14205964315715
5702,725,7,2,6.0,1,92,456,0,3,2,1,0,0,382.91851454089476
5703,725,7,2,6.0,1,92,699,0,2,1,1,0,0,349.80705343815225
5704,726,1,5,5.0,0,279,122,8,1,3,0,1,1,302.83970365784813
5705,726,1,5,5.0,0,279,124,7,1,3,0,0,0,175.7103780547498
5706,726,1,5,5.0,0,279,319,9,1,2,1,0,0,338.6863115426184
5707,726,1,5,5.0,0,279,350,7,1,2,1,1,0,374.9398890160881
5708,726,1,5,5.0,0,279,385,5,1,3,0,0,0,261.3272077983285
5709,726,1,5,5.0,0,279,514,5,1,3,0,0,0,394.9367490677619
5710,726,1,5,5.0,0,279,519,4,3,3,0,0,0,314.3508240196193
5711,726,1,5,5.0,0,279,624,4,1,1,0,1,0,308.19282140124017
5712,726,1,5,5.0,0,279,655,5,1,3,0,0,1,342.8368710735229
5713,726,1,5,5.0,0,279,894,5,1,2,1,0,2,349.9024108254631
5714,727,8,18,3.0,1,706,161,36,2,1,1,0,0,199.72899927421096
5715,727,8,18,3.0,1,706,187,24,1,2,1,1,0,208.71221976742046
5716,727,8,18,3.0,1,706,279,8,0,0,1,0,0,322.5247861889017
5717,727,8,18,3.0,1,706,395,7,1,3,0,0,0,266.91208548894525
5718,727,8,18,3.0,1,706,488,27,1,3,1,1,1,257.7970725822921
5719,727,8,18,3.0,1,706,811,34,2,1,1,0,0,84.75277729946806
5720,727,8,18,3.0,1,706,935,7,3,3,0,0,0,258.3063268510405
5721,727,8,18,3.0,1,706,954,20,1,1,1,0,0,266.10775489040975
5722,727,8,18,3.0,1,706,974,18,1,1,1,0,0,161.64662722998497
5723,728,4,5,4.0,0,391,46,5,1,3,0,0,0,269.80808512534065
5724,728,4,5,4.0,0,391,321,5,1,3,0,0,0,277.60193307750126
5725,728,4,5,4.0,0,391,399,5,1,1,1,1,0,319.2596932055678
5726,728,4,5,4.0,0,391,423,5,1,3,0,0,0,189.5859611885874
5727,728,4,5,4.0,0,391,440,2,2,1,1,0,0,348.4706800738194
5728,728,4,5,4.0,0,391,489,5,1,3,0,1,0,356.79297120408285
5729,728,4,5,4.0,0,391,702,6,1,1,0,1,0,337.3747465730674
5730,728,4,5,4.0,0,391,787,2,2,1,0,0,0,322.75607190260564
5731,728,4,5,4.0,0,391,987,1,1,3,1,0,0,372.1520435425194
5732,729,8,18,7.0,1,580,161,36,2,1,1,0,0,231.1420735775382
5733,729,8,18,7.0,1,580,187,24,1,2,1,1,0,220.47769070353917
5734,729,8,18,7.0,1,580,279,8,0,0,1,0,0,271.2958711456365
5735,729,8,18,7.0,1,580,395,7,1,3,0,0,0,265.94372575559566
5736,729,8,18,7.0,1,580,488,27,1,3,1,1,1,258.9673379878388
5737,729,8,18,7.0,1,580,811,34,2,1,1,0,0,250.60134392716247
5738,729,8,18,7.0,1,580,935,7,3,3,0,0,0,248.5928130415411
5739,729,8,18,7.0,1,580,954,20,1,1,1,0,0,184.94668935144418
5740,729,8,18,7.0,1,580,974,18,1,1,1,0,0,216.917872096798
5741,730,3,3,11.0,0,359,0,4,3,3,1,0,1,290.3710996635589
5742,730,3,3,11.0,0,359,17,1,1,3,0,0,0,341.0208583606459
5743,730,3,3,11.0,0,359,56,2,3,3,1,1,0,336.7163071328952
5744,730,3,3,11.0,0,359,71,3,1,3,1,1,1,311.54748481303005
5745,730,3,3,11.0,0,359,162,5,1,3,1,1,0,398.33732039461285
5746,730,3,3,11.0,0,359,323,4,1,2,1,1,0,370.80626293346086
5747,730,3,3,11.0,0,359,415,1,2,1,1,0,0,380.114020381061
5748,730,3,3,11.0,0,359,421,1,2,1,0,0,0,339.1052511495825
5749,730,3,3,11.0,0,359,526,3,1,3,0,0,0,271.17999756681013
5750,730,3,3,11.0,0,359,540,5,1,3,1,1,0,377.7372849017832
5751,730,3,3,11.0,0,359,582,2,3,3,0,1,0,318.3449347492572
5752,730,3,3,11.0,0,359,827,0,3,3,1,0,0,449.54861790007004
5753,731,5,3,2.0,0,373,459,3,3,2,0,0,0,252.20148275700183
5754,731,5,3,2.0,0,373,470,2,0,0,0,0,0,320.21073645157094
5755,731,5,3,2.0,0,373,653,2,1,1,1,0,0,307.8864205976376
5756,731,5,3,2.0,0,373,799,0,3,3,1,0,0,408.52105866803976
5757,732,2,20,6.0,0,428,75,16,2,1,0,0,0,173.42843143592486
5758,732,2,20,6.0,0,428,120,18,3,2,1,0,0,174.0666640189395
5759,732,2,20,6.0,0,428,164,22,3,2,1,0,0,222.6600772525777
5760,732,2,20,6.0,0,428,233,20,1,1,0,0,0,151.4715295838776
5761,732,2,20,6.0,0,428,252,29,1,3,1,1,0,255.83222229679836
5762,732,2,20,6.0,0,428,284,20,3,2,1,0,1,130.93370317412678
5763,732,2,20,6.0,0,428,297,40,1,2,1,1,0,159.75915280362466
5764,732,2,20,6.0,0,428,351,10,0,0,0,0,0,255.36039810200668
5765,732,2,20,6.0,0,428,370,14,3,3,0,0,0,194.05768222526345
5766,732,2,20,6.0,0,428,737,49,1,2,0,0,0,181.32173362269722
5767,732,2,20,6.0,0,428,845,42,1,3,0,0,0,146.00457736687252
5768,732,2,20,6.0,0,428,915,12,1,3,1,0,0,270.2537669617315
5769,732,2,20,6.0,0,428,939,36,1,3,1,1,0,148.83087350293783
5770,733,8,0,6.0,0,73,395,0,1,3,0,0,0,444.4218469807128
5771,733,8,0,6.0,0,73,488,0,1,3,1,1,1,421.7879007483984
5772,733,8,0,6.0,0,73,811,0,2,1,1,0,0,414.87934851695996
5773,734,2,1,2.0,1,300,131,1,1,3,1,1,0,378.19541648901867
5774,734,2,1,2.0,1,300,258,1,1,3,0,0,1,355.40049511086704
5775,734,2,1,2.0,1,300,265,6,1,3,0,1,0,274.85776182376276
5776,734,2,1,2.0,1,300,370,4,3,3,0,0,0,332.60339191298357
5777,734,2,1,2.0,1,300,418,0,2,1,1,0,0,362.20129578070834
5778,734,2,1,2.0,1,300,454,0,2,1,1,0,0,381.4595251967784
5779,734,2,1,2.0,1,300,609,1,1,1,1,0,0,404.8987015065049
5780,734,2,1,2.0,1,300,673,1,3,3,0,0,0,278.372984438986
5781,734,2,1,2.0,1,300,710,0,1,2,0,0,0,315.77541346936016
5782,734,2,1,2.0,1,300,836,1,3,3,1,0,0,392.8662140543383
5783,734,2,1,2.0,1,300,915,0,1,3,1,0,0,484.91107372733734
5784,735,6,37,6.0,0,419,106,90,1,1,1,0,0,173.0958832669259
5785,735,6,37,6.0,0,419,134,36,3,3,1,0,0,209.55680589619664
5786,735,6,37,6.0,0,419,209,91,0,0,1,0,0,174.651426507076
5787,736,4,2,6.0,0,133,46,2,1,3,0,0,0,427.11227973781496
5788,736,4,2,6.0,0,133,321,2,1,3,0,0,0,242.63891665173722
5789,736,4,2,6.0,0,133,399,1,1,1,1,1,0,424.7310522334679
5790,736,4,2,6.0,0,133,423,2,1,3,0,0,0,248.72279832189696
5791,736,4,2,6.0,0,133,440,1,2,1,1,0,0,244.67142147316417
5792,736,4,2,6.0,0,133,489,2,1,3,0,1,0,394.8731026558908
5793,736,4,2,6.0,0,133,702,2,1,1,0,1,0,386.97488980737296
5794,736,4,2,6.0,0,133,787,1,2,1,0,0,0,325.75815311288994
5795,736,4,2,6.0,0,133,987,0,1,3,1,0,0,374.69029549801235
5796,737,0,4,7.0,0,193,30,0,1,2,1,0,0,500.0
5797,737,0,4,7.0,0,193,77,4,1,3,0,1,0,347.09124309842827
5798,737,0,4,7.0,0,193,88,0,2,1,0,0,0,375.50621806250376
5799,737,0,4,7.0,0,193,166,3,2,1,0,0,0,287.5317590193059
5800,737,0,4,7.0,0,193,169,4,1,3,0,0,0,324.76162875203016
5801,737,0,4,7.0,0,193,212,3,3,3,0,1,0,358.0883162472191
5802,737,0,4,7.0,0,193,253,5,1,3,0,1,2,329.4740758635135
5803,737,0,4,7.0,0,193,346,3,1,1,1,0,0,440.94492661001624
5804,737,0,4,7.0,0,193,430,6,3,3,0,0,0,348.8592481592169
5805,737,0,4,7.0,0,193,465,4,1,3,1,1,0,396.83733236996153
5806,737,0,4,7.0,0,193,529,3,1,3,1,0,1,234.78940320280168
5807,737,0,4,7.0,0,193,625,3,3,3,1,0,0,331.9495388373715
5808,737,0,4,7.0,0,193,685,3,1,3,0,0,1,455.1513782202542
5809,737,0,4,7.0,0,193,918,4,1,3,1,1,0,378.4669166680146
5810,738,8,0,7.0,1,200,395,0,1,3,0,0,0,405.1608786026829
5811,738,8,0,7.0,1,200,488,0,1,3,1,1,1,500.0
5812,738,8,0,7.0,1,200,811,0,2,1,1,0,0,390.94819579279874
5813,739,5,35,7.0,1,627,683,83,1,1,0,0,0,107.90891840659239
5814,739,5,35,7.0,1,627,799,38,3,3,1,0,0,70.0
5815,739,5,35,7.0,1,627,852,33,3,3,1,0,0,214.20816043044772
5816,740,5,39,7.0,0,631,683,105,1,1,0,0,0,109.2621998588226
5817,740,5,39,7.0,0,631,852,43,3,3,1,0,0,188.8075225943846
5818,741,6,1,3.0,1,286,160,0,0,0,1,0,0,317.5089830205318
5819,741,6,1,3.0,1,286,389,0,1,2,0,0,0,336.7381229764899
5820,741,6,1,3.0,1,286,491,1,1,3,0,0,0,341.68595274505265
5821,741,6,1,3.0,1,286,754,1,1,3,1,0,0,383.4296790522149
5822,742,8,38,7.0,1,588,197,93,2,1,1,0,0,124.25889063237929
5823,742,8,38,7.0,1,588,288,92,1,2,1,0,0,239.84554743806763
5824,742,8,38,7.0,1,588,395,38,1,3,0,0,0,120.15526076340143
5825,742,8,38,7.0,1,588,420,75,0,0,1,0,0,96.27652697733774
5826,742,8,38,7.0,1,588,432,120,1,3,0,0,0,144.54882900182682
5827,742,8,38,7.0,1,588,479,132,1,2,1,0,0,181.718765451323
5828,742,8,38,7.0,1,588,488,199,1,3,1,1,1,238.029471658588
5829,742,8,38,7.0,1,588,648,78,0,0,1,0,0,248.10662018425398
5830,742,8,38,7.0,1,588,811,100,2,1,1,0,0,168.17755816320704
5831,742,8,38,7.0,1,588,957,78,0,0,0,0,0,144.01901878156144
5832,743,4,2,11.0,0,385,46,2,1,3,0,0,0,274.84078093834535
5833,743,4,2,11.0,0,385,321,2,1,3,0,0,0,371.02767514439483
5834,743,4,2,11.0,0,385,399,1,1,1,1,1,0,429.21545320390516
5835,743,4,2,11.0,0,385,423,2,1,3,0,0,0,308.99861363529186
5836,743,4,2,11.0,0,385,440,1,2,1,1,0,0,274.7662653267268
5837,743,4,2,11.0,0,385,489,2,1,3,0,1,0,452.2206097527544
5838,743,4,2,11.0,0,385,702,2,1,1,0,1,0,318.61600177719714
5839,743,4,2,11.0,0,385,787,1,2,1,0,0,0,310.43609953151474
5840,743,4,2,11.0,0,385,987,0,1,3,1,0,0,397.91722555380017
5841,744,5,35,11.0,1,753,683,83,1,1,0,0,0,90.17210356916567
5842,744,5,35,11.0,1,753,799,38,3,3,1,0,0,105.32451108734283
5843,744,5,35,11.0,1,753,852,33,3,3,1,0,0,73.80262086496676
5844,745,0,4,9.0,0,319,30,0,1,2,1,0,0,416.0498476452818
5845,745,0,4,9.0,0,319,77,4,1,3,0,1,0,332.7406877636839
5846,745,0,4,9.0,0,319,88,0,2,1,0,0,0,496.3635046236665
5847,745,0,4,9.0,0,319,166,3,2,1,0,0,0,270.28224671845635
5848,745,0,4,9.0,0,319,169,4,1,3,0,0,0,263.9274488285539
5849,745,0,4,9.0,0,319,212,3,3,3,0,1,0,341.7303514857299
5850,745,0,4,9.0,0,319,253,5,1,3,0,1,2,362.15673275692444
5851,745,0,4,9.0,0,319,346,3,1,1,1,0,0,326.48983306073444
5852,745,0,4,9.0,0,319,430,6,3,3,0,0,0,320.6166107001256
5853,745,0,4,9.0,0,319,465,4,1,3,1,1,0,341.0705805005673
5854,745,0,4,9.0,0,319,529,3,1,3,1,0,1,280.920414076821
5855,745,0,4,9.0,0,319,625,3,3,3,1,0,0,260.0892630295446
5856,745,0,4,9.0,0,319,685,3,1,3,0,0,1,208.82129160314017
5857,745,0,4,9.0,0,319,918,4,1,3,1,1,0,364.09654902624715
5858,746,1,1,11.0,1,146,122,1,1,3,0,1,1,374.9509843803389
5859,746,1,1,11.0,1,146,124,1,1,3,0,0,0,308.42814862584083
5860,746,1,1,11.0,1,146,319,1,1,2,1,0,0,432.1702898593581
5861,746,1,1,11.0,1,146,350,1,1,2,1,1,0,481.4015104804067
5862,746,1,1,11.0,1,146,385,1,1,3,0,0,0,323.2598506277749
5863,746,1,1,11.0,1,146,514,1,1,3,0,0,0,250.30394434040187
5864,746,1,1,11.0,1,146,519,1,3,3,0,0,0,311.66474459724736
5865,746,1,1,11.0,1,146,624,1,1,1,0,1,0,360.00893030414693
5866,746,1,1,11.0,1,146,655,1,1,3,0,0,1,307.1432518860971
5867,746,1,1,11.0,1,146,894,1,1,2,1,0,2,335.11405480508773
5868,747,0,40,1.0,0,702,83,109,3,2,0,0,0,117.32685521375964
5869,747,0,40,1.0,0,702,283,89,0,0,1,0,0,160.672919205112
5870,747,0,40,1.0,0,702,482,43,1,3,1,0,0,148.22294505922216
5871,747,0,40,1.0,0,702,507,82,2,1,0,0,0,160.4161254312796
5872,747,0,40,1.0,0,702,674,85,1,2,0,0,0,168.01843579524305
5873,747,0,40,1.0,0,702,679,110,1,1,1,0,0,134.4677456408755
5874,747,0,40,1.0,0,702,788,108,0,0,1,0,0,243.55326630035168
5875,747,0,40,1.0,0,702,867,88,0,0,1,0,0,130.99688490796927
5876,748,6,37,3.0,0,671,106,90,1,1,1,0,0,99.10996930923315
5877,748,6,37,3.0,0,671,134,36,3,3,1,0,0,199.03890356825258
5878,748,6,37,3.0,0,671,209,91,0,0,1,0,0,139.129593279283
5879,749,2,6,9.0,1,310,131,8,1,3,1,1,0,366.0645735378694
5880,749,2,6,9.0,1,310,258,7,1,3,0,0,1,159.81656994497348
5881,749,2,6,9.0,1,310,265,11,1,3,0,1,0,359.62279707415337
5882,749,2,6,9.0,1,310,370,6,3,3,0,0,0,323.6146704020201
5883,749,2,6,9.0,1,310,418,0,2,1,1,0,0,304.9761725418499
5884,749,2,6,9.0,1,310,454,2,2,1,1,0,0,286.0611438076857
5885,749,2,6,9.0,1,310,609,4,1,1,1,0,0,423.6132952048764
5886,749,2,6,9.0,1,310,673,7,3,3,0,0,0,243.13100482510208
5887,749,2,6,9.0,1,310,710,0,1,2,0,0,0,308.2907575633688
5888,749,2,6,9.0,1,310,836,5,3,3,1,0,0,216.69739529253587
5889,749,2,6,9.0,1,310,915,0,1,3,1,0,0,362.4610897199223
5890,750,7,37,11.0,1,727,68,92,1,2,1,0,1,168.61401925821235
5891,750,7,37,11.0,1,727,231,37,0,0,1,0,0,215.77465483847425
5892,750,7,37,11.0,1,727,278,36,0,0,0,0,0,80.04607859077623
5893,750,7,37,11.0,1,727,292,122,3,3,0,0,0,73.98566038796952
5894,750,7,37,11.0,1,727,446,35,0,0,1,0,0,202.54813173882386
